side,cone_id,x,y
L,0,2.057035,1.704656
L,1,5.058166,1.681698
L,2,7.552772,1.673012
L,3,8.002680,1.628129
L,4,13.051308,1.570905
L,5,18.198160,1.368116
L,6,23.094606,1.366853
L,7,28.039612,1.131579
L,8,33.217515,1.093918
L,9,38.099489,0.748432
L,10,41.561148,-0.187547
L,11,44.717163,-1.840571
L,12,47.201644,-4.391128
L,13,49.082150,-7.148412
L,14,50.693593,-10.336818
L,15,51.867819,-13.700546
L,16,52.496984,-16.983708
L,17,52.935563,-19.806514
L,18,52.919056,-23.498307
L,19,52.594187,-26.946104
L,20,51.958005,-30.751280
L,21,51.367978,-34.635179
L,22,50.468569,-38.542459
L,23,48.806123,-42.283769
L,24,46.806279,-45.520092
L,25,44.440057,-48.894222
L,26,41.667827,-51.396152
L,27,39.007168,-53.492335
L,28,35.522587,-54.434994
L,29,32.657921,-54.099575
L,30,29.944702,-52.351765
L,31,28.531656,-51.017895
L,32,28.058795,-49.188268
L,33,27.181873,-45.876770
L,34,27.530444,-42.282243
L,35,28.937895,-39.570526
L,36,31.169724,-36.946824
L,37,32.535483,-33.825159
L,38,33.263574,-30.369961
L,39,33.269317,-26.827521
L,40,33.161277,-23.415555
L,41,32.700401,-20.145262
L,42,31.605319,-17.612603
L,43,30.316553,-15.814801
L,44,28.008570,-14.805661
L,45,25.494891,-14.251564
L,46,21.669673,-13.912256
L,47,18.810451,-14.051564
L,48,15.654226,-14.489483
L,49,13.320011,-15.165166
L,50,10.644934,-16.725577
L,51,8.756416,-18.680006
L,52,7.599153,-21.466272
L,53,7.004157,-23.790495
L,54,6.802669,-26.541323
L,55,7.295326,-29.308880
L,56,8.497238,-32.632130
L,57,9.762940,-35.432125
L,58,11.312793,-38.343143
L,59,12.995918,-41.241618
L,60,14.458452,-44.221861
L,61,15.280191,-47.937750
L,62,14.708683,-51.997257
L,63,12.264730,-55.637157
L,64,9.363812,-58.215097
L,65,5.246349,-59.275801
L,66,0.936029,-58.683649
L,67,-2.575573,-56.450807
L,68,-5.201618,-53.015954
L,69,-6.268876,-49.112394
L,70,-5.764751,-45.042667
L,71,-4.561862,-41.465707
L,72,-3.765713,-37.827240
L,73,-4.104154,-33.701971
L,74,-5.139379,-30.090138
L,75,-6.426720,-26.643023
L,76,-7.446590,-23.355552
L,77,-8.259163,-19.975025
L,78,-8.329114,-16.431259
L,79,-7.761052,-12.088246
L,80,-6.928487,-8.759651
L,81,-5.793948,-5.585930
L,82,-4.732446,-2.876649
L,83,-2.967576,-0.614804
L,84,-0.843541,1.013097
R,85,4.519308,-1.451795
R,86,7.315532,-1.438727
R,87,7.916802,-1.486844
R,88,12.751906,-1.654203
R,89,17.914581,-1.754696
R,90,22.833420,-1.932349
R,91,27.810987,-2.067633
R,92,33.239301,-2.064392
R,93,37.940965,-2.429684
R,94,39.510570,-2.722379
R,95,42.934046,-4.512169
R,96,44.771554,-6.487160
R,97,46.288677,-8.625968
R,98,47.671150,-11.626428
R,99,48.819102,-14.891071
R,100,49.372730,-17.767995
R,101,49.771674,-20.011646
R,102,49.665771,-23.783581
R,103,49.383417,-26.592031
R,104,48.845721,-30.157068
R,105,48.223360,-34.341564
R,106,47.457202,-37.576215
R,107,46.091505,-40.937936
R,108,44.237371,-43.790253
R,109,42.003434,-46.922620
R,110,39.613057,-49.119625
R,111,37.211049,-50.843943
R,112,35.240440,-51.302946
R,113,33.423609,-50.942980
R,114,32.073699,-50.032057
R,115,31.033640,-47.957065
R,116,30.336924,-45.508081
R,117,30.570933,-43.021120
R,118,31.749896,-41.337451
R,119,34.020309,-38.548018
R,120,35.746498,-34.680412
R,121,36.649674,-30.597622
R,122,36.487510,-26.738952
R,123,36.352464,-23.184052
R,124,35.882995,-19.715582
R,125,34.587436,-16.380246
R,126,32.595434,-13.586125
R,127,28.828814,-11.695638
R,128,25.635445,-11.010493
R,129,21.434716,-10.754966
R,130,18.228590,-10.931083
R,131,15.055203,-11.293274
R,132,12.048872,-12.046153
R,133,8.748449,-14.095375
R,134,6.241987,-16.775536
R,135,4.705899,-19.926791
R,136,3.895718,-23.024562
R,137,3.562698,-26.489334
R,138,4.021680,-30.032983
R,139,5.420602,-33.489493
R,140,6.847628,-36.720543
R,141,8.412812,-39.779809
R,142,10.316433,-42.888833
R,143,11.658924,-45.380776
R,144,12.217016,-48.300838
R,145,11.443546,-51.058724
R,146,10.063716,-53.502533
R,147,8.021549,-55.204510
R,148,5.057399,-56.104223
R,149,1.933368,-55.658003
